t_s,sensor_deg,leap_deg,arducam_deg,sensor_minus_arducam_deg
198.6291333509467,38.45886921352329,34.21541321055986,39.96422837392324,-1.5053591603999479
198.7948224580886,36.30961878471934,36.17435785832938,37.77214982251361,-1.462531037794271
198.95781756706984,40.89286016681005,36.43338589891236,39.34764795873984,1.545212208070211
199.13196404984475,28.001276818324293,27.197744725496044,28.055022845216694,-0.05374602689240149
199.2989045276175,34.275302188114495,38.286678487597236,35.33458155625395,-1.0592793681394568
199.46510326669483,34.015632467691084,39.257355879167555,35.499163150664174,-1.4835306829730897
199.63873922574447,24.757817535798473,16.53542062718816,24.264047031525234,0.49377050427323965
199.8075346945258,23.23490702995258,18.14702235162808,23.026617781970188,0.20828924798239257
199.97978044341028,11.033943803111702,16.2020393568513,10.01169024565619,1.022253557455512
200.14438846143605,11.866893684891211,9.551990638818598,11.959853711724335,-0.09296002683312388
200.31405909053112,5.9977616699283605,7.097237769736081,6.9801845912337495,-0.982422921305389
200.4805112014946,3.650531434229854,6.324353305423342,2.3512131835409296,1.2993182506889243
200.6441121778285,0,0.9382023547328391,-1.2541294946425983,1.2541294946425983
200.81748314209582,0.015162190351113453,0.41137927290944604,0.8080619177645154,-0.792899727413402
200.98485903133616,0.392101061952541,0.5216640498055436,1.0685721296203963,-0.6764710676678553
201.159650557113,0.8227938008730269,0.739568593078271,-0.06880781511321299,0.8916016159862399
201.33193650237016,0,0.3872779652918851,-0.5930271722864209,0.5930271722864209
201.50414921985683,0,0.3643054837712128,-1.0588021623855461,1.0588021623855461
201.67244698810475,0.06453979052743185,0.4283710999181756,0.32260700783985513,-0.25806721731242327
201.836094511818,0.35535931385729524,0.6788833439417861,0.18602340988046517,0.16933590397683007
202.00339121672252,0.49462370515899146,0.580658933092502,-1.5053762948410085,2.0
202.1636788935278,0,0.3599140215827411,0.8951206674567007,-0.8951206674567007
202.33679885777454,0,0.9356681511277088,0.4585502480494521,-0.4585502480494521
202.51228930395092,0,0.8553414290775238,0.8650501359690055,-0.8650501359690055
202.68133911436436,0,0.4378954626491567,0.2693345275936876,-0.2693345275936876
202.84825075381784,0.032058200934368036,0.8039976684703329,-0.18255353943180422,0.21461174036617225
203.01474471420647,0.06250691210814086,0.9398302874878808,-0.3860898597426772,0.44859677185081803
203.18820937561907,0.5308486870656038,0.8494109643332544,0.29861003777487893,0.2322386492907249
203.35966379828372,0.07578202036952952,0.5032979751998097,0.002256222595977353,0.07352579777355217
203.5202226167055,0.05620454853743266,0.8690613720549365,1.9903513786544993,-1.9341468301170666
203.6846568835246,0,0.40158379736532823,-0.11102548681420155,0.11102548681420155
203.85308666396267,0,0.5670709018993265,0.8454640531234532,-0.8454640531234532
204.02606988560518,0.039506645488319336,0.4425967412434686,0.18721393367037648,-0.14770728818205714
204.19258247856342,0,0.9437749601116397,0.5109078191234964,-0.5109078191234964
204.36276884186083,0,0.5279850929032522,-1.2221467791200404,1.2221467791200404
204.53702821819573,0,0.870602521149237,0.04795799018054159,-0.04795799018054159
204.71110898456655,0.17383691486015815,0.789167536303742,-0.9857683461329383,1.1596052609930965
204.87388772792409,0.03592174587442807,0.7624290118015857,-0.9228699601349876,0.9587917060094157
205.04483034354115,0.22869271463266935,0.675278189328643,-1.2319395063442278,1.4606322209768972
205.21627770949974,0.3338335226527327,0.6325889815567067,-0.8288667601591277,1.1627002828118604
205.38375154651047,0.8024708242185655,0.5611813398347972,-0.9384477420286405,1.740918566247206
205.54449795874743,0,0.4337852964158584,-1.4247577186958302,1.4247577186958302
205.7167559238162,0,0.8853795674588982,0.4397974238950466,-0.4397974238950466
205.8791078311376,0,0.9074158911190071,1.277232155762177,-1.277232155762177
206.0416186509763,0.16321759136588568,0.7482782663933032,1.3593259881170265,-1.1961083967511408
206.21283823288476,1.292934652750145,3.886104815169081,1.2386940357970389,0.054240616953106224
206.38111720464482,0.5220948072094125,0.4711548665597662,1.6253893634750662,-1.1032945562656538
206.55425173859882,0,0.7873928539225024,-1.8949236756781067,1.8949236756781067
206.71957942817488,0,0.5766187304180799,0.749977787912582,-0.749977787912582
206.89022057074018,0,0.7133539189589593,-1.7301549047694982,1.7301549047694982
207.0583761406093,0.018625720594441057,0.6608464673578796,-0.9304290208940539,0.9490547414884949
207.2233398214315,0,0.4911950868161159,0.854714886492342,-0.854714886492342
207.39943707928398,0,0.4613499990920167,1.6150909290257527,-1.6150909290257527
207.56284516776478,0.40069625408919757,0.49087076593677315,-1.343864717800499,1.7445609718896966
207.7358003836214,0.10403287085189702,0.47707770811638184,1.9058439926780533,-1.8018111218261563
207.90871540677333,0,0.40358837161740524,0.9366368684505064,-0.9366368684505064
208.07430152387033,0,0.6547059880315109,0.03972557908264074,-0.03972557908264074
208.2393978138986,0,0.6290517261823192,-0.27522588790947555,0.27522588790947555
208.40588605600337,0.17037259973121288,0.5067632834660989,0.271397526681207,-0.1010249269499941
208.58230448635783,0,0.7923326483988014,0.7907121870165086,-0.7907121870165086
208.7438021899272,0.20814448104519911,0.8804007453328698,-0.5578330857648662,0.7659775668100653
208.9051831923132,0,0.4198062525645267,-0.16845706136268812,0.16845706136268812
209.06804476639846,0.21827686237423638,0.9301225948872582,1.5489973885476063,-1.3307205261733699
209.22870380266943,0.37032483091847634,0.7876059058834508,0.45284015194031824,-0.08251532102184189
209.39464528684064,0.026215779296915542,0.5339757258419668,-1.4301336527488095,1.456349432045725
209.57017815773182,0.28135300340863445,0.8815030166744823,-0.277461844671415,0.5588148480800494
209.74439645525516,0,0.6596008365691968,0.538848641923084,-0.538848641923084
209.91546658890553,0.10051436241731343,0.6867319179161628,1.465202119747589,-1.3646877573302756
210.08212861476517,0.04210969059207586,0.6162997408096409,0.5112744609223104,-0.46916477033023457
210.25341451636845,0.12004834065165709,0.8387264164054314,-0.23334160036870238,0.3533899410203595
210.41764703725698,0,0.6076767468549248,0.49025673461353114,-0.49025673461353114
210.58768035702698,0.20769273389574142,0.9207573281528049,1.942279012113606,-1.7345862782178645
210.7552123400528,0.7351903689620484,0.5986675852992204,0.9191144394299056,-0.1839240704678572
210.92759162300885,0,0.4603270745104424,1.1284911827287416,-1.1284911827287416
211.08879101799184,0.2292108389005942,0.3929870451457038,-1.1253841355733094,1.3545949744739036
211.2490165214509,0,0.551793877950779,-0.07915045462520182,0.07915045462520182
211.41245511241993,0.8091285914396699,0.8399363331764382,1.2105985872413423,-0.4014699958016724
211.58258429376974,0,0.4332499461784565,-0.6298939484289481,0.6298939484289481
211.74268481294968,0.6954241902719589,0.6411796922088296,1.1485368587065872,-0.4531126684346283
211.91028090228212,0.5548482838208018,0.6303830733644509,-1.3512339509401008,1.9060822347609025
212.0708445450493,0.4121987790379289,0.8865853452860617,-0.47862452991218296,0.8908233089501119
212.24309484424026,0.4965207787932328,0.5020559774011126,0.5676702764615429,-0.07114949766831008
212.4100132891162,0,0.4099840809161074,-0.7233734933168015,0.7233734933168015
212.5744920383368,0.30570463517039204,0.9379799902217548,0.3053705753689737,0.00033405980141831826
212.7347761973147,0,0.44664952655036955,1.7665278683904884,-1.7665278683904884
212.89838066582254,0.49384100015404037,0.8208270914502331,2.162209280346548,-1.6683682801925077
213.0675441687498,0.6558150161872044,0.523908433504215,1.6085573759834908,-0.9527423597962864
213.24387444214443,0.3739598855339745,0.41166243015229337,1.8388353960125534,-1.464875510478579
213.41689783821263,0,0.8614122822159896,1.3789330098183623,-1.3789330098183623
213.57779977918247,0,0.5993306131229919,0.4002428218978467,-0.4002428218978467
213.7488744080767,0.400656750176967,0.7526639602798868,1.0710779272849993,-0.6704211771080323
213.9243703541752,0.07074396950539948,0.37032854981125385,-0.6627310350985687,0.7334750046039682
214.0912837732334,0.08085188073581463,0.6324249342505968,1.2459421087619256,-1.1650902280261108
214.26140973062692,0,0.5851371705855232,0.44066325643875426,-0.44066325643875426
214.4229522144892,0.12652983670674767,0.37702049901458506,1.411001288628115,-1.2844714519213674
214.5951939892619,0.0006240223906969905,0.8431329441752992,-1.8547754045272615,1.8553994269179586
214.76598059844818,0,0.3900141574799181,1.8846473929283871,-1.8846473929283871
214.93616738170635,0,0.789911667580916,-1.4026057957148232,1.4026057957148232
215.10633960602814,0.13252966604399755,0.8195976371293989,0.7280355192653621,-0.5955058532213646
215.2724534978339,0,0.9428270964109886,-1.1791344068420657,1.1791344068420657
215.44014150667854,0.28229967854556504,0.37396945899829,0.6896237465248453,-0.4073240679792802
215.6111667665827,0.008285843881920149,0.8670084390912748,-0.3546391856913444,0.36292502957326456
215.77642910094508,0.7342932516817361,0.4220120750941607,1.5839089942848297,-0.8496157426030936
215.94095184280374,0.09272590794939622,0.8931056914105515,1.9263677938371415,-1.8336418858877452
216.1027094143466,0,0.42427910977124955,-0.893118822510726,0.893118822510726
216.26480277379437,0,0.7512856930155996,-0.6024908123939229,0.6024908123939229
216.42504077143263,0.2555533745752566,0.8868400293124729,1.0174250432492444,-0.7618716686739878
216.598111275348,0.2189266937908719,0.44507866024795534,-0.38515086425452827,0.6040775580454002
216.77184649261557,0,0.35404809553374594,-0.7983604135728328,0.7983604135728328
216.94564967270063,0.8935847206857376,0.5052133260259983,0.9252772810908497,-0.03169256040511215
217.1137678373193,0.4824877749196483,0.4444129082904917,0.5074649323184668,-0.024977157398818506
217.28398977032035,0,0.8777684214336189,1.1900269709351168,-1.1900269709351168
217.4493198681619,0.21355769617374146,0.852388673260764,-0.1551100151786365,0.36866771135237797
217.61006075362576,0,0.6627644211422812,-1.3175055126344708,1.3175055126344708
217.77963641388965,0.17237906138964068,0.49207193549835493,1.5703544900623958,-1.397975428672755
217.94759101704474,0,0.8160170279278258,-0.4365927831480785,0.4365927831480785
218.11313776847865,0,0.846889846994729,1.213181674843859,-1.213181674843859
218.28196751080924,0.36171065496777605,0.8834505858965434,-1.484345463517112,1.846056118484888
218.4524875295528,0.027991903683371518,0.6679276282951994,-0.677293159137821,0.7052850628211925
218.62812090035172,0,0.3782649340393571,-0.412531624948307,0.412531624948307
218.78840906513346,0.35278868295540866,0.4505906064144812,-0.5594357750995725,0.9122244580549812
218.9609139499494,0,0.5739950089794817,-0.03201774494937665,0.03201774494937665
219.1332431216206,0.46221006454281205,0.5493943003050576,1.1250473838447284,-0.6628373193019164
219.30280996083175,0.0377182345298922,0.7760354929191431,1.9823411962676598,-1.9446229617377675
