iso_time,mono_time_s,sensor_raw_deg,sensor_filt_deg,cmd_diff_deg,enc_diff_deg
2025-11-01T20:20:47.483993,12433.463731,16.684,16.41983973565079,15.384611819991829,13.886717148741385
2025-11-01T20:20:47.505740,12433.485477,16.684,16.497983592639084,16.419839735650793,14.062498897220832
2025-11-01T20:20:47.524080,12433.503819,16.684,16.630661244171424,16.419839735650793,14.85351676537835
2025-11-01T20:20:47.544051,12433.523788,16.684,16.669062935664122,16.578422815215966,14.941407639618074
2025-11-01T20:20:47.564059,12433.543796,17.87,17.255776801920227,16.578422815215966,14.941407639618074
2025-11-01T20:20:47.584675,12433.564413,17.87,17.735385523678634,17.078395691611966,15.29297113657697
2025-11-01T20:20:47.604535,12433.584272,17.87,17.83880402559756,17.578368568007917,16.78710233827394
2025-11-01T20:20:47.624132,12433.603871,17.87,17.99716001902257,17.838804025597575,16.699211464034214
2025-11-01T20:20:47.644198,12433.623939,17.87,18.152735629318546,17.984735105571996,16.699211464034214
2025-11-01T20:20:47.664049,12433.643786,19.057,18.574770060957857,18.130666185546467,16.78710233827394
2025-11-01T20:20:47.684231,12433.663972,16.684,18.88541453801706,18.574770060957846,17.929683703390353
2025-11-01T20:20:47.704955,12433.684692,19.057,18.983964905144457,18.697615840982287,17.841792829150627
2025-11-01T20:20:47.724079,12433.703815,19.057,19.03521145586867,18.82046162100678,17.841792829150627
2025-11-01T20:20:47.744117,12433.723855,19.057,19.049670303768295,18.98396490514448,17.929683703390353
2025-11-01T20:20:47.764635,12433.744376,19.057,19.054243524914597,18.98396490514448,18.54491982306842
2025-11-01T20:20:47.784260,12433.763997,19.057,19.328272817211218,18.98396490514448,18.54491982306842
2025-11-01T20:20:47.804287,12433.784030,19.057,19.32795751182351,19.328272817211218,18.54491982306842
2025-11-01T20:20:47.824164,12433.803902,20.243,19.87529709551103,19.4486982008646,18.54491982306842
2025-11-01T20:20:47.844332,12433.824070,19.057,20.14104282062975,19.569123584518035,18.632810697308145
2025-11-01T20:20:47.864179,12433.843917,20.243,20.21306445260977,20.04767526437556,18.632810697308145
2025-11-01T20:20:47.884109,12433.863848,21.429,20.233097303198452,20.04767526437556,18.632810697308145
2025-11-01T20:20:47.906146,12433.885886,20.243,20.578939006334082,20.187978371073594,18.89648332002732
2025-11-01T20:20:47.924225,12433.903963,21.429,20.89989102559322,20.6205743428687,19.775392062424558
2025-11-01T20:20:47.944265,12433.924007,21.429,21.17765631152678,20.887298597667268,19.951173810904006
2025-11-01T20:20:47.964406,12433.944146,21.429,21.46192928437837,21.154022852465836,19.951173810904006
2025-11-01T20:20:47.983612,12433.963350,22.616,21.481403850473797,21.46192928437839,19.951173810904006
2025-11-01T20:20:48.004018,12433.983755,22.616,22.19750420682774,21.612419229851515,20.566409930582076
2025-11-01T20:20:48.024130,12434.003867,22.616,22.522829019378957,21.762909175324637,20.654300804821798
2025-11-01T20:20:48.043991,12434.023729,23.802,22.807151201352195,22.522829019378932,20.654300804821798
2025-11-01T20:20:48.063950,12434.043688,23.802,23.530116232696976,22.93817721388303,20.830082553301246
2025-11-01T20:20:48.084659,12434.064396,23.802,23.749387010965947,23.35352540838713,21.269536924499867
2025-11-01T20:20:48.105817,12434.085554,24.989,23.979383274741828,23.68276967675729,21.621100421458763
2025-11-01T20:20:48.124583,12434.104320,24.989,24.09331568576793,23.896461368194462,21.621100421458763
2025-11-01T20:20:48.144467,12434.124207,24.989,24.771921783387146,24.11015305963163,22.58788637771739
2025-11-01T20:20:48.164238,12434.143974,24.989,24.942819851370672,24.771921783387132,23.642576868594077
2025-11-01T20:20:48.183981,12434.163719,24.989,25.049014087364792,24.771921783387132,23.642576868594077
2025-11-01T20:20:48.204229,12434.183965,26.175,25.505260943124824,24.889772573325356,23.642576868594077
2025-11-01T20:20:48.223907,12434.203644,26.175,26.032185509968635,25.505260943124817,23.818358617073525
2025-11-01T20:20:48.244099,12434.223838,26.175,26.059239958956326,25.768723226546726,24.433594736751594
2025-11-01T20:20:48.264843,12434.244581,24.989,26.144429517580623,26.032185509968635,24.433594736751594
2025-11-01T20:20:48.284417,12434.264155,27.362,26.16559188286042,26.032185509968635,24.697267359470768
2025-11-01T20:20:48.306693,12434.286430,24.989,26.172192167392858,26.032185509968635,24.697267359470768
2025-11-01T20:20:48.324386,12434.304125,24.989,26.173741012805177,26.032185509968635,24.78515823371049
2025-11-01T20:20:48.344203,12434.323941,24.989,26.13828384442774,26.032185509968635,24.960939982189938
2025-11-01T20:20:48.363991,12434.343728,24.989,25.771898154400116,26.032185509968635,25.22461260490911
2025-11-01T20:20:48.384017,12434.363753,23.802,25.31268059501454,26.032185509968635,25.40039435338856
2025-11-01T20:20:48.403961,12434.383699,23.802,24.96849460270585,25.31268059501452,25.488285227628282
2025-11-01T20:20:48.424251,12434.403988,23.802,24.147783507698893,24.921947032965626,25.488285227628282
2025-11-01T20:20:48.444425,12434.424163,23.802,23.878880621632575,24.53121347091668,25.66406697610773
2025-11-01T20:20:48.464021,12434.443758,22.616,22.871114451755016,23.963723377390394,25.66406697610773
2025-11-01T20:20:48.484004,12434.463742,21.429,21.836870302040154,23.187239234318163,25.66406697610773
2025-11-01T20:20:48.504931,12434.484669,20.243,21.20984739137227,22.410755091245928,25.66406697610773
2025-11-01T20:20:48.523959,12434.503697,20.243,20.538239906825574,21.209847391372275,25.66406697610773
2025-11-01T20:20:48.544101,12434.523837,19.057,20.285731881193385,20.781859434688624,25.66406697610773
2025-11-01T20:20:48.563952,12434.543689,20.243,19.34945206396575,20.353871478004972,25.312503479148834
2025-11-01T20:20:48.584274,12434.564013,17.87,18.6993918942899,19.349452063965728,24.960939982189938
2025-11-01T20:20:48.604126,12434.583864,16.684,17.743612538953386,18.75830699521482,24.960939982189938
2025-11-01T20:20:48.623899,12434.603637,16.684,17.057172651017748,18.167161926463912,24.16992211403242
2025-11-01T20:20:48.644852,12434.624591,16.684,16.640751125406645,17.057172651017734,20.126955559383454
2025-11-01T20:20:48.664059,12434.643812,15.497,15.657325159887822,16.51000739402548,19.687501188184832
2025-11-01T20:20:48.684024,12434.663761,14.311,15.061994839639583,15.962842137033272,19.687501188184832
2025-11-01T20:20:48.704999,12434.684736,14.311,14.40317737268064,15.061994839639594,19.16015594274649
2025-11-01T20:20:48.724006,12434.703745,13.124,13.887411049531824,14.732586106160092,16.259757092835596
2025-11-01T20:20:48.744362,12434.724102,11.938,13.157778025576874,14.403177372680643,16.083989004734487
2025-11-01T20:20:48.763980,12434.743717,11.938,12.1578498689386,13.157778025576864,16.083989004734487
2025-11-01T20:20:48.784084,12434.763821,10.751,11.886678033864705,12.586055014756074,15.73242550777559
2025-11-01T20:20:48.804488,12434.784227,10.751,10.888683864391478,12.014332003935333,14.326171519940004
2025-11-01T20:20:48.823997,12434.803735,9.565,10.280108303291982,10.888683864391501,14.326171519940004
2025-11-01T20:20:48.844005,12434.823742,9.565,9.656071202290718,10.353682399543134,14.062498897220832
2025-11-01T20:20:48.864044,12434.843781,8.379,8.605542425604265,9.818680934694816,12.74414944400331
2025-11-01T20:20:48.884011,12434.863750,7.192,8.330114518930383,8.605542425604275,11.689458953126623
2025-11-01T20:20:48.905006,12434.884743,7.192,7.3313096472258295,8.101330897811426,11.250004581928001
2025-11-01T20:20:48.924428,12434.904165,6.006,6.61055772352112,7.597119370018626,11.250004581928001
2025-11-01T20:20:48.944370,12434.924107,6.006,5.869678887434437,6.610557723521113,10.54687758801021
2025-11-01T20:20:48.963928,12434.943666,4.819,5.025077335559347,6.01799468418992,7.910151360818487
2025-11-01T20:20:48.984018,12434.963754,3.633,4.845509444006427,5.425431644858727,7.734369612339039
2025-11-01T20:20:49.004065,12434.983803,2.446,3.904788740299114,4.890915436257735,7.734369612339039
2025-11-01T20:20:49.024109,12435.003846,2.446,3.193488402445508,4.175298646846024,7.470696989619866
2025-11-01T20:20:49.044330,12435.024069,2.446,2.699107143099786,3.459681857434362,5.185547919765381
2025-11-01T20:20:49.064074,12435.043811,2.446,2.4833367756781066,2.699107143099761,5.185547919765381
2025-11-01T20:20:49.084090,12435.063829,1.26,1.4752495276830995,2.277533003956052,5.185547919765381
2025-11-01T20:20:49.106712,12435.086453,1.26,1.2840115135748171,1.8559588648123424,4.921875297046208
2025-11-01T20:20:49.124046,12435.103784,1.26,0.7253548170783655,1.3407674217620313,2.5488353529519983
2025-11-01T20:20:49.143908,12435.123645,1.26,0.22129267719376358,0.89402489097156,2.5488353529519983
2025-11-01T20:20:49.164146,12435.143884,0.0,0.09969121357858483,0.4472823601811396,2.5488353529519983
2025-11-01T20:20:49.184038,12435.163776,0.0,0.03399975713197173,0.09969121357859119,2.285162730232826
2025-11-01T20:20:49.203872,12435.183609,0.0,0.008551530099891444,0.09969121357859119,1.2304722393561371
2025-11-01T20:20:49.224183,12435.203920,0.0,0.0025001386372113113,0.09969121357859119,1.054690490876689
2025-11-01T20:20:49.243907,12435.223644,0.0,0.0008481275593556645,0.09969121357859119,1.054690490876689
2025-11-01T20:20:49.264289,12435.244027,0.0,0.00032076250559937393,0.09969121357859119,1.054690490876689
2025-11-01T20:20:49.284252,12435.263990,0.0,0.00013461737204297525,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.304876,12435.284613,0.0,6.16575634391861e-05,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.324107,12435.303845,0.0,3.0212325408380673e-05,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.344296,12435.324035,0.0,1.5612665515675747e-05,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.364006,12435.343744,0.0,8.547767746505101e-06,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.384292,12435.364032,0.0,4.83080493409614e-06,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.404003,12435.383740,0.0,2.8405859588545593e-06,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.424004,12435.403743,0.0,1.712225709123365e-06,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.444566,12435.424306,0.0,1.0560939937145255e-06,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.464031,12435.443768,0.0,6.637558623748502e-07,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.484171,12435.463908,0.0,4.2456811368559147e-07,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.504881,12435.484618,0.0,2.7624090498171583e-07,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.523853,12435.503589,0.0,1.8111096843830752e-07,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.544377,12435.524115,0.0,1.194477600288256e-07,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.564420,12435.544157,0.0,7.957375681010706e-08,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.584508,12435.564245,0.0,5.3508360332109946e-08,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.604666,12435.584406,0.0,3.642973631611147e-08,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.624280,12435.604018,0.0,2.473989125600353e-08,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.644007,12435.623745,0.0,1.6902195226959283e-08,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.664052,12435.643790,0.0,1.1536517907552117e-08,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.683889,12435.663626,0.0,7.909143425598106e-09,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.706044,12435.685782,0.0,5.210240188113856e-09,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.724067,12435.703805,0.0,3.72899792306356e-09,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.744157,12435.723894,0.0,2.5609657157086313e-09,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.764130,12435.743868,0.0,1.7680343346075511e-09,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.784176,12435.763914,0.0,1.2194311720942425e-09,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.804129,12435.783865,0.0,8.419908441608195e-10,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.824245,12435.803983,0.0,5.834618779176762e-10,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.843982,12435.823720,0.0,4.0461249172505993e-10,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.864009,12435.843745,0.0,2.7995181287659456e-10,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.884087,12435.863824,0.0,1.9379215204350602e-10,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.904909,12435.884646,0.0,1.3413492120308186e-10,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.924511,12435.904251,0.0,9.30312426946906e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.944347,12435.924084,0.0,6.441401189419129e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.963905,12435.943642,0.0,4.479281888201337e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:49.984103,12435.963840,0.0,3.09821037540597e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.003943,12435.983681,0.0,2.151824521788927e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.023976,12436.003712,0.0,1.4898626953142646e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.044099,12436.023837,0.0,1.0313495375860885e-11,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.063879,12436.043616,0.0,7.156318273095763e-12,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.083580,12436.063316,0.0,4.963457375910859e-12,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.105861,12436.085614,0.0,3.31006340802957e-12,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.124305,12436.104042,0.0,2.3780217851714957e-12,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.144409,12436.124147,0.0,1.652037011060505e-12,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.164235,12436.143973,0.0,1.1479335673623845e-12,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.184250,12436.163987,0.0,7.95989916203449e-13,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.204391,12436.184129,0.0,5.510076083268808e-13,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.224354,12436.204091,0.0,3.8410077093637613e-13,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.244090,12436.223828,0.0,2.670429928775273e-13,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.264327,12436.244067,0.0,1.849939793116019e-13,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.284154,12436.263894,0.0,1.2875752425384816e-13,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.304582,12436.284322,0.0,8.964944715602056e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.324078,12436.303816,0.0,6.212600781436107e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.344133,12436.323873,0.0,4.316066910487433e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.364293,12436.344031,0.0,2.9930694238177554e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.384214,12436.363952,0.0,2.078343949445234e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.404187,12436.383924,0.0,1.4404151379534115e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.424283,12436.404022,0.0,1.0007564327844164e-14,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.444052,12436.423791,0.0,6.966565486165999e-15,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.464165,12436.443904,0.0,4.831094552932629e-15,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.484078,12436.463817,0.0,3.3569061184219195e-15,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.506540,12436.486278,0.0,2.206767604692197e-15,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.524540,12436.504297,0.0,1.6144686332283498e-15,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.544421,12436.524158,0.0,1.12245682568233e-15,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.563996,12436.543733,0.0,7.817417983725413e-16,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.584125,12436.563863,0.0,5.423793799422203e-16,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.604111,12436.583849,0.0,3.771984299335035e-16,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.624612,12436.604351,0.0,2.6137705847937215e-16,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.644466,12436.624204,0.0,1.8097430972971503e-16,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.664825,12436.644564,0.0,1.258599169802672e-16,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.684174,12436.663911,0.0,8.733246198063543e-17,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.705925,12436.685663,0.0,5.845006555266048e-17,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.724023,12436.703760,0.0,4.2087220512930425e-17,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.744005,12436.723743,0.0,2.922781512586933e-17,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.764148,12436.743885,0.0,2.025495310442712e-17,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.784092,12436.763830,0.0,1.4060504627567115e-17,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.804082,12436.783820,0.0,9.749782646164204e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.824057,12436.803794,0.0,6.7680042212097905e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.843994,12436.823732,0.0,4.701509479080386e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.864177,12436.843915,0.0,3.2610444471332e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.884057,12436.863795,0.0,2.2706306126809073e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.904574,12436.884311,0.0,1.5798246300668946e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.923985,12436.903723,0.0,1.0972510302506143e-18,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.944654,12436.924393,0.0,7.599501581064473e-19,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.964485,12436.944224,0.0,5.287569868495863e-19,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:50.984150,12436.963887,0.0,3.66293865800457e-19,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.003963,12436.983700,0.0,2.546388648117009e-19,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.024208,12437.003945,0.0,1.7684073030044526e-19,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.043935,12437.023672,0.0,1.2276255638230155e-19,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.064100,12437.043836,0.0,8.505980153873499e-20,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.084040,12437.063778,0.0,5.907362093513401e-20,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.105705,12437.085443,0.0,3.957051530543729e-20,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.124309,12437.104049,0.0,2.837386592811495e-20,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.143712,12437.123449,0.0,1.9744802959241128e-20,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.164166,12437.143903,0.0,1.3671004065096766e-20,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.184438,12437.164176,0.0,9.469931403612433e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.203873,12437.183610,0.0,6.612997712634387e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.224026,12437.203762,0.0,4.582695603434738e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.244074,12437.223813,0.0,3.1839908325674713e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.264056,12437.243792,0.0,2.2088171595226e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.284289,12437.264028,0.0,1.5351684181271392e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.304652,12437.284390,0.0,1.0705482220873427e-21,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.324129,12437.303866,0.074,7.430307699935108e-22,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.344004,12437.323742,0.0,5.167281335427382e-22,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.364046,12437.343784,0.074,0.009664743717368198,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.383935,12437.363671,0.074,0.02737351707028636,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.404046,12437.383784,0.074,0.043774618984822745,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.423907,12437.403644,1.26,0.12062482925787772,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.444427,12437.424165,1.26,0.814761767299478,0.09969121357859119,0.7910178681575167
2025-11-01T20:20:51.464327,12437.444065,2.446,1.5877574005951838,0.8147617672994755,0.7910178681575167
2025-11-01T20:20:51.484036,12437.463773,3.633,2.8349188137116856,1.437710904798003,0.7910178681575167
2025-11-01T20:20:51.505052,12437.484789,4.819,3.81928808096847,2.06066004229648,0.7910178681575167
2025-11-01T20:20:51.524050,12437.503789,6.006,5.43520190885525,3.8192880809684753,0.7910178681575167
2025-11-01T20:20:51.544006,12437.523743,7.192,6.207327124982341,4.824050797207649,0.7910178681575167
2025-11-01T20:20:51.564106,12437.543842,9.565,7.942011687321511,5.828813513446772,0.7910178681575167
2025-11-01T20:20:51.584008,12437.563746,9.565,9.048463749984434,7.942011687321533,1.5820357363150335
2025-11-01T20:20:51.604061,12437.583799,10.751,9.991622863131486,8.680176838662758,5.273438794005105
2025-11-01T20:20:51.624806,12437.604544,11.938,10.686218175676075,9.418341990003983,5.80078403944345
2025-11-01T20:20:51.644054,12437.623791,11.938,11.813894389828999,10.686218175676084,5.80078403944345
2025-11-01T20:20:51.664029,12437.643766,14.311,12.832229951106125,11.420692941662795,6.767569995702074
2025-11-01T20:20:51.684287,12437.664025,14.311,14.018418373772048,12.155167707649506,9.93164146833214
2025-11-01T20:20:51.705741,12437.685479,15.497,14.28824634122336,14.018418373772066,10.10742321681159
2025-11-01T20:20:51.724239,12437.703978,15.497,14.998146489945821,14.477201368024186,10.10742321681159
2025-11-01T20:20:51.744053,12437.723790,16.684,15.521330749635057,14.935984362276308,10.810550210729382
2025-11-01T20:20:51.764475,12437.744214,16.684,16.52655536090201,15.521330749635078,14.23828064570028
2025-11-01T20:20:51.784773,12437.764513,16.684,16.66433598478713,16.07542348924489,14.501953268419452
2025-11-01T20:20:51.804145,12437.783883,17.87,17.578610503305615,16.629516228854705,14.501953268419452
2025-11-01T20:20:51.824164,12437.803901,17.87,17.874015746430302,17.578610503305605,14.501953268419452
2025-11-01T20:20:51.844307,12437.824054,17.87,18.77205191323766,18.10132697748821,16.347647967075318
2025-11-01T20:20:51.863989,12437.843726,20.243,19.01579933113861,18.62404345167082,16.61132058979449
2025-11-01T20:20:51.884252,12437.863989,20.243,20.060058139209737,18.951261068390696,16.61132058979449
2025-11-01T20:20:51.906480,12437.886221,21.429,20.34262548651308,19.56314741523974,16.87499321251366
2025-11-01T20:20:51.924049,12437.903787,21.429,21.200363201901542,20.175033762088784,18.98437419426704
2025-11-01T20:20:51.944818,12437.924558,21.429,21.66192056919077,21.20036320190155,19.072265068506766
2025-11-01T20:20:51.964362,12437.944101,22.616,22.460586977293932,21.697004719536718,19.072265068506766
2025-11-01T20:20:51.984119,12437.963857,22.616,23.264505704741378,22.193646237171937,19.423828565465662
2025-11-01T20:20:52.004146,12437.983885,24.989,23.66462167469482,23.264505704741357,21.445318672979315
2025-11-01T20:20:52.024067,12438.003805,23.802,23.77971321854793,23.46456368971806,21.621100421458763
2025-11-01T20:20:52.044013,12438.023750,24.989,24.3095743379453,23.66462167469481,21.621100421458763
2025-11-01T20:20:52.064252,12438.043990,24.989,24.881291131437013,24.309574337945293,21.884773044177937
2025-11-01T20:20:52.084139,12438.063876,26.175,25.515930952907688,24.595432734691133,23.554685994354355
2025-11-01T20:20:52.105308,12438.085046,26.175,26.077810654512355,24.881291131437028,23.554685994354355
2025-11-01T20:20:52.124594,12438.104332,27.362,26.226258715368925,26.07781065451235,23.730467742833802
2025-11-01T20:20:52.144201,12438.123941,27.362,27.147062039371797,26.48661553995051,23.818358617073525
2025-11-01T20:20:52.164216,12438.143953,28.548,27.423672570730282,26.895420425388668,23.90624949131325
2025-11-01T20:20:52.184212,12438.163952,28.548,28.179472540576857,27.42367257073027,23.90624949131325
2025-11-01T20:20:52.203918,12438.183654,28.548,28.488732399909793,27.912531291020144,23.994140365552973
2025-11-01T20:20:52.224213,12438.203950,29.735,29.026268187489478,28.401390011310017,23.994140365552973
2025-11-01T20:20:52.244115,12438.223852,29.735,29.623085239791756,29.026268187489503,24.521485610991316
2025-11-01T20:20:52.263912,12438.243649,29.735,30.12804669405275,29.32467671364062,24.960939982189938
2025-11-01T20:20:52.284733,12438.264474,30.921,30.028151908049733,29.623085239791738,24.960939982189938
2025-11-01T20:20:52.304880,12438.284619,30.921,30.737461101884232,30.028151908049743,26.191398561167734
2025-11-01T20:20:52.324002,12438.303739,32.107,31.043946708719634,30.541138196079267,29.531251782277252
2025-11-01T20:20:52.344303,12438.324041,32.107,31.92579262113164,31.05412448410879,29.619142656516974
2025-11-01T20:20:52.364046,12438.343783,32.107,31.98482826879883,31.925792621131645,29.619142656516974
2025-11-01T20:20:52.384082,12438.363818,32.107,32.847772350820954,32.0763699985664,29.7070335307567
2025-11-01T20:20:52.404170,12438.383907,32.107,33.1827821072144,32.2269473760011,31.20117839283201
2025-11-01T20:20:52.424089,12438.403825,33.294,33.27179636214643,33.18278210721439,31.728523638270353
2025-11-01T20:20:52.444166,12438.423904,34.48,33.589769359313024,33.18278210721439,31.728523638270353
2025-11-01T20:20:52.464251,12438.443988,34.48,34.31009082769291,33.18278210721439,31.728523638270353
2025-11-01T20:20:52.484053,12438.463790,34.48,34.364048982289425,34.310090827692896,33.1347639657276
2025-11-01T20:20:52.505745,12438.485482,34.48,34.54578510725726,34.310090827692896,33.22265483996732
2025-11-01T20:20:52.524122,12438.503860,34.48,34.50074094343348,34.310090827692896,33.22265483996732
2025-11-01T20:20:52.544168,12438.523905,35.667,35.00121476389547,34.55522344888126,33.22265483996732
2025-11-01T20:20:52.564775,12438.544515,35.667,35.51696379157656,34.94878548960423,34.62890882780291
2025-11-01T20:20:52.583955,12438.563692,35.667,35.63032657276911,35.342347530327196,34.541017953563184
2025-11-01T20:20:52.605118,12438.584869,36.853,35.75937918900479,35.630326572769086,34.541017953563184
2025-11-01T20:20:52.624358,12438.604097,36.853,36.536888278608984,35.89771908665151,34.71679970204263
2025-11-01T20:20:52.644150,12438.623887,36.853,36.78534654727199,36.16511160053393,34.980472324761806
2025-11-01T20:20:52.664040,12438.643777,36.853,37.68616558641867,36.70684571880157,35.068363199001524
2025-11-01T20:20:52.684051,12438.663789,38.04,37.9783769908477,37.30078045332085,35.068363199001524
2025-11-01T20:20:52.705823,12438.685559,38.04,38.02905063340096,37.89471518784018,35.33202216134236
2025-11-01T20:20:52.723836,12438.703575,39.226,38.03684585434813,38.01259591206373,36.73827614917794
2025-11-01T20:20:52.744079,12438.723815,39.226,38.807044413065256,38.2852491991285,36.82616702341767
2025-11-01T20:20:52.764143,12438.743879,39.226,39.13935766500946,38.55790248619327,36.82616702341767
2025-11-01T20:20:52.785038,12438.764777,38.04,39.2059270690967,39.13935766500944,37.353512268856015
