timestamp,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,cmd_j6,cmd_j7,cmd_j8,cmd_j9,cmd_j10,cmd_j11,cmd_j12,cmd_j13,cmd_j14,cmd_j15,act_j0,act_j1,act_j2,act_j3,act_j4,act_j5,act_j6,act_j7,act_j8,act_j9,act_j10,act_j11,act_j12,act_j13,act_j14,act_j15,err_j0,err_j1,err_j2,err_j3,err_j4,err_j5,err_j6,err_j7,err_j8,err_j9,err_j10,err_j11,err_j12,err_j13,err_j14,err_j15,arduino_angle_deg,cmd_diff_AB_deg,act_diff_AB_deg
2025-08-16T16:19:46.980190,2.8369817154592947,3.14,3.14,1.5,3.5230182845407056,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,-0.0008826834970041553,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0005355637258959156,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.12675350711661,39.306999999999995,39.287111502129946
2025-08-16T16:19:47.180270,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.140058755874634,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0015312441253660936,0.006133199539184453,39.056795982217814,39.094440964769824,39.287111502129946
2025-08-16T16:19:47.380045,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.037673439315014,39.094440964769824,39.287111502129946
2025-08-16T16:19:47.580108,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.03614995438136,39.094440964769824,39.287111502129946
2025-08-16T16:19:47.780046,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.036013863164136,39.094440964769824,39.287111502129946
2025-08-16T16:19:47.980538,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.03600126182612,39.094440964769824,39.287111502129946
2025-08-16T16:19:48.180482,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.03600011833768,39.094440964769824,39.287111502129946
2025-08-16T16:19:48.380079,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.03600001109496,39.094440964769824,39.287111502129946
2025-08-16T16:19:48.580106,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.12253665303572,39.094440964769824,39.287111502129946
2025-08-16T16:19:48.780052,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.04460940473729,39.094440964769824,39.287111502129946
2025-08-16T16:19:48.979992,2.838836642969109,3.14,3.14,1.5,3.521163357030891,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0009722440128103749,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0023904912357104457,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.03678195766101,39.094440964769824,39.287111502129946
2025-08-16T16:19:49.179890,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,39.018882945391574,38.977035266213214,39.287111502129946
2025-08-16T16:19:49.380013,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.955617396730545,38.977035266213214,39.287111502129946
2025-08-16T16:19:49.579968,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.90389273839641,38.977035266213214,39.287111502129946
2025-08-16T16:19:49.779989,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.937564420723675,38.977035266213214,39.287111502129946
2025-08-16T16:19:49.980004,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.822038051431214,38.977035266213214,39.287111502129946
2025-08-16T16:19:50.179943,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.844471451774126,38.977035266213214,39.287111502129946
2025-08-16T16:19:50.379949,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.942206417651015,38.977035266213214,39.287111502129946
2025-08-16T16:19:50.580021,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.79445349157405,38.977035266213214,39.287111502129946
2025-08-16T16:19:50.780007,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.82333439521252,38.977035266213214,39.287111502129946
2025-08-16T16:19:50.979927,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.140058755874634,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.210777282714844,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0015312441253660936,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,-0.0007772827148437855,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.795489012638676,38.977035266213214,39.287111502129946
2025-08-16T16:19:51.180112,2.8398612009693176,3.14,3.14,1.5,3.5201387990306827,3.14,3.14,3.14159,3.14,3.7,3.14,3.14159,4.21,7.749,3.14159,3.14159,2.837864398956299,3.144660711288452,3.1323888301849365,1.495631217956543,3.5235538482666016,3.1293208599090576,3.130854845046997,3.1385247707366943,3.1385247707366943,3.7076315879821777,3.144660711288452,3.1431267261505127,4.209243297576904,7.732797145843506,3.1385247707366943,3.1354568004608154,0.0019968020130187725,-0.004660711288452024,0.007611169815063601,0.004368782043457031,-0.0034150492359188434,0.010679140090942507,0.009145154953003054,0.0030652292633055467,0.0014752292633057884,-0.007631587982177557,-0.004660711288452024,-0.0015367261505128127,0.0007567024230956676,0.016202854156493807,0.0030652292633055467,0.006133199539184453,38.935090298138874,38.977035266213214,39.287111502129946
